,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-06-08,778.9337105880652,784.6490793841618,772.5402972949,782.5663452148438,2960405,0.0,0.0
2021-06-09,782.7116482875824,791.1877954689145,775.9307305425167,779.2727661132812,4176767,0.0,0.0
2021-06-10,782.7116448753122,785.5693291661138,777.9165555229381,781.6945190429688,2264605,0.0,0.0
2021-06-11,783.6803588867188,790.3159476698495,780.2898999792978,783.6803588867188,1783272,0.0,0.0
2021-06-14,783.6803100339467,784.1646612762421,769.1497727650849,782.1788330078125,1598770,0.0,0.0
2021-06-15,782.0819685101203,788.0395127543553,780.7742437369519,783.2928466796875,1640381,0.0,0.0
2021-06-16,783.4866430881674,796.1282000646394,776.5119726141061,780.9196166992188,3863280,0.0,0.0
2021-06-17,776.899431381433,784.5522050412642,767.7451806205974,780.483642578125,1988175,0.0,0.0
2021-06-18,780.7742670685436,783.6319514590996,748.9039290432002,757.0894775390625,5793496,0.0,0.0
2021-06-21,751.7131865325886,754.473965178523,738.4903729391059,752.5365600585938,3024852,0.0,0.0
2021-06-22,755.6848394661807,764.8390904354363,748.5164760345011,750.938232421875,2925669,0.0,0.0
2021-06-23,757.4285664423647,761.4002233467528,750.7444950301953,757.4769897460938,2700327,0.0,0.0
2021-06-24,758.4940456804753,769.1497730144283,754.619235740856,767.0186157226562,3251137,0.0,0.0
2021-06-25,768.3749029184377,776.8026272402851,765.2750428187461,769.3920288085938,1763201,0.0,0.0
2021-06-28,770.1184589696065,773.9932688260574,764.5484198009584,768.6654052734375,1409432,0.0,0.0
2021-06-29,764.3063008336734,767.2124084414061,755.0067801388934,757.1378784179688,3167773,0.0,0.0
2021-06-30,760.33465554017,764.6938170174359,751.1804046129296,753.3599853515625,2393862,0.0,0.0
2021-07-01,753.6506062522645,773.7511847609206,750.6476519081655,755.0552368164062,5697553,0.0,0.0
2021-07-02,761.4002408962388,762.659542446784,752.6819175271979,758.1066284179688,1963778,0.0,0.0
2021-07-05,761.4002359846168,768.6655054119508,759.9471820991499,766.9702758789062,1320469,0.0,0.0
2021-07-06,765.8561924983189,770.1185072576333,754.3286679275217,757.4285278320312,1420179,0.0,0.0
2021-07-07,753.4567916788076,757.4285073985013,744.496293565655,754.5223999023438,3004815,0.0,0.0
2021-07-08,753.6021283551498,762.9500720877578,746.8696340957125,751.955322265625,2010027,0.0,0.0
2021-07-09,747.8383327367333,751.7131427509132,742.9948202190083,747.4024047851562,1658120,0.0,0.0
2021-07-12,751.7131798507926,756.5566926075631,744.4479107156368,748.6617431640625,2681410,0.0,0.0
2021-07-13,753.5536822744025,757.7190911102837,749.4366967375033,756.7019653320312,2189466,0.0,0.0
2021-07-14,755.5879879027494,762.3689057429023,752.7303035594169,761.5455322265625,2067565,0.0,0.0
2021-07-15,765.0720491862422,767.9618979498246,759.3903481029877,763.9945068359375,2109663,8.75,0.0
2021-07-16,768.0109014833234,768.0109014833234,760.663858420664,763.8965454101562,845054,0.0,0.0
2021-07-19,759.9781494140625,764.7782416348382,754.2964478687142,759.9781494140625,1265906,0.0,0.0
2021-07-20,759.194504154397,759.8802401807442,737.0064086006948,744.6963500976562,2179910,0.0,0.0
2021-07-22,748.6147277034098,751.4555485102297,740.239110481139,742.9819946289062,2182264,0.0,0.0
2021-07-23,743.0309812116029,752.1902713024714,742.7860797675648,748.61474609375,1179241,0.0,0.0
2021-07-26,747.4392081985031,748.5167506375475,737.153347535221,738.9166259765625,1187498,0.0,0.0
2021-07-27,740.5819853491063,744.5004085520117,727.504271825567,730.3450927734375,1732564,0.0,0.0
2021-07-28,735.3900723156236,735.3900723156236,709.8713536591902,713.8387451171875,4016758,0.0,0.0
2021-07-29,715.1122134812719,723.781700646361,711.2917270547359,716.5326538085938,2489035,0.0,0.0
2021-07-30,720.206157790299,744.5003683793362,716.9244426607089,727.9450073242188,4642619,0.0,0.0
2021-08-02,734.7042775437752,743.5696972013926,729.4143828293052,742.2472534179688,2260861,0.0,0.0
2021-08-03,747.8310741484441,756.9413959173246,740.0921645932581,755.1290893554688,3235393,0.0,0.0
2021-08-04,757.235263783391,759.9781479942565,748.9575830297505,750.6229248046875,2659372,0.0,0.0
2021-08-05,750.3779884400126,750.720826529019,741.2676671180744,743.8635864257812,1451370,0.0,0.0
2021-08-06,748.2228718184272,756.549520826152,739.602353039096,742.7860717773438,4471604,0.0,0.0
2021-08-09,746.4595410443009,766.0516549824715,745.9697381958466,759.1454467773438,6700633,0.0,0.0
2021-08-10,761.1046873497007,773.6925971214044,759.3414089857438,770.2639770507812,4724852,0.0,0.0
2021-08-11,770.2640107532385,773.8395957566346,751.8474340975908,762.8190307617188,3147983,0.0,0.0
2021-08-12,765.0720907591658,778.443733162982,757.9699490715807,760.3699951171875,3551026,0.0,0.0
