,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-03-24,352.6650721087489,353.1914262055366,343.2383336751859,344.38677978515625,42318999,0.0,0.0
2021-03-25,344.530341190292,345.3438214482311,330.36632773494847,339.9366149902344,57495003,0.0,0.0
2021-03-26,344.5303155220154,346.4443728304711,339.31449767399516,341.85064697265625,40718848,0.0,0.0
2021-03-30,344.6260568749552,348.64556007975983,340.9893301206659,345.29595947265625,39405124,0.0,0.0
2021-03-31,344.81742358934184,352.04300768620016,342.5684295441174,348.6455383300781,38651025,0.0,0.0
2021-04-01,351.8994695868699,355.91897265928463,347.4971316641502,354.7226867675781,31883453,0.0,0.0
2021-04-05,351.7080448671857,353.33500532864235,334.05085378933353,338.35748291015625,51743981,0.0,0.0
2021-04-06,340.41514114996886,341.6592668537912,334.29013372936674,335.4864196777344,44147709,0.0,0.0
2021-04-07,336.15634111972065,347.5928461157395,332.66319209950285,343.14263916015625,48023602,0.0,0.0
2021-04-08,345.48737687088584,347.6885313014339,339.0752725982816,340.3194274902344,33370259,0.0,0.0
2021-04-09,339.17098063904075,348.83697678347147,336.1085061855118,337.8311462402344,46473100,0.0,0.0
2021-04-12,329.21788195483623,329.21788195483623,308.68960408651003,314.7189025878906,75501713,0.0,0.0
2021-04-13,317.7335430603922,327.54308768800973,316.2979999441555,326.3468017578125,49773360,0.0,0.0
2021-04-15,327.3995622722208,332.61535177144304,321.6573894029256,327.9737854003906,52992349,0.0,0.0
2021-04-16,328.26083156316713,330.65340322179077,324.09775103592256,325.2940368652344,37766793,0.0,0.0
2021-04-19,313.09192919626764,317.7813639226081,307.49330553454996,316.9200439453125,53304377,0.0,0.0
2021-04-20,320.70033973781324,325.29406605206134,312.66130408477915,315.3409729003906,41296147,0.0,0.0
2021-04-22,311.9913656963198,323.14074454944233,309.4073764451897,322.1837158203125,49105833,0.0,0.0
2021-04-23,317.398584486162,325.29407180773916,317.398584486162,321.9923400878906,44223940,0.0,0.0
2021-04-26,324.6719910446904,332.5196381776236,324.6719910446904,329.5049743652344,49234985,0.0,0.0
2021-04-27,329.21786932408037,339.6973451609161,327.6866175790079,337.87896728515625,46003023,0.0,0.0
2021-04-28,341.6592625847852,348.64556075347883,340.75007359290606,347.78424072265625,56696255,0.0,0.0
2021-04-29,349.3155133826885,354.05281764392055,340.2237397467007,343.9561462402344,63692926,0.0,0.0
2021-04-30,338.26179159712973,346.922889288615,335.3907056168101,338.30963134765625,53832840,0.0,0.0
2021-05-03,334.5772425311671,337.3526199462226,326.72959543433586,335.5342712402344,43691860,0.0,0.0
2021-05-04,339.74519992790385,347.30572107097515,335.1514736958654,336.3955993652344,57749307,0.0,0.0
2021-05-05,341.18075873535633,342.08994775528,333.04601413717813,340.1280212402344,40872501,0.0,0.0
2021-05-06,342.61627742698226,343.9082720238823,335.48640187067326,340.27154541015625,36294427,0.0,0.0
2021-05-07,342.13775826432203,346.44438738932746,337.83112913931654,342.85552978515625,38357618,0.0,0.0
2021-05-10,345.00887190768015,351.22955891849824,343.38191131467835,346.1573181152344,41739324,0.0,0.0
